benchmark,cluster,ddrfreq,cpufreq,cpu_cycles,inst_retired,l1i_cache_refill,l1d_cache_refill,l2d_cache_refill,l3d_cache_refill,ll_cache_miss_rd,time_run,time_enabled
random_copy_27_13,1,1320000000,600000,2944220000.0,3440480000.0,55,123285000.0,170338000.0,2200840.0,2200840.0,4981070000.0,4981070000.0
random_copy_27_13,1,1320000000,816000,3847570000.0,4507520000.0,54,161531000.0,223502000.0,3331530.0,3331530.0,4981320000.0,4981320000.0
random_copy_27_13,1,1320000000,1008000,4791890000.0,4612390000.0,136,165343000.0,228106000.0,3119750.0,3119750.0,4982670000.0,4982670000.0
random_copy_27_13,1,1320000000,1200000,5718850000.0,6848050000.0,49,245433000.0,338846000.0,3898230.0,3898220.0,4981660000.0,4981660000.0
random_copy_27_13,1,1320000000,1416000,6913330000.0,8260240000.0,51,296012000.0,408476000.0,4926900.0,4926890.0,4975510000.0,4975510000.0
random_copy_27_13,1,1320000000,1608000,8002870000.0,9305510000.0,61,333455000.0,461810000.0,4880400.0,4880400.0,4978800000.0,4978800000.0
random_copy_27_13,1,1320000000,1800000,9045320000.0,8334070000.0,60,298763000.0,412635000.0,4922460.0,4922460.0,4976750000.0,4976750000.0
random_copy_27_13,1,1320000000,2016000,9953490000.0,11302400000.0,58,405061000.0,559134000.0,7743770.0,7743760.0,4987140000.0,4987140000.0
random_copy_27_13,1,1320000000,2208000,11056100000.0,9137350000.0,58,327595000.0,453052000.0,5411210.0,5411200.0,4987180000.0,4987180000.0
random_copy_27_13,1,1320000000,2352000,11532100000.0,8149220000.0,53,292201000.0,403072000.0,3534990.0,3534990.0,4990630000.0,4990630000.0
random_copy_27_13,1,1968000000,408000,1960650000.0,2506970000.0,55,89848600.0,124210000.0,1345090.0,1345080.0,4980760000.0,4980760000.0
random_copy_27_13,1,1968000000,600000,2948180000.0,3592330000.0,51,128740000.0,177324000.0,2008680.0,2008680.0,4986210000.0,4986210000.0
random_copy_27_13,1,1968000000,816000,3846740000.0,3935410000.0,56,141054000.0,194909000.0,2308730.0,2308730.0,4980450000.0,4980450000.0
random_copy_27_13,1,1968000000,1008000,4797180000.0,6102070000.0,56,218671000.0,301682000.0,2810140.0,2810140.0,4988310000.0,4988310000.0
random_copy_27_13,1,1968000000,1200000,5725550000.0,7000780000.0,33,250895000.0,345833000.0,3522120.0,3522120.0,4990040000.0,4990040000.0
random_copy_27_13,1,1968000000,1416000,6918660000.0,7677310000.0,50,275157000.0,379433000.0,3356800.0,3356790.0,4979380000.0,4979380000.0
random_copy_27_13,1,1968000000,1608000,8002940000.0,9283090000.0,53,332687000.0,458513000.0,4582700.0,4582690.0,4979640000.0,4979640000.0
random_copy_27_13,1,1968000000,1800000,9045420000.0,7416740000.0,30,265914000.0,367406000.0,4097430.0,4097430.0,4978770000.0,4978770000.0
random_copy_27_13,1,1968000000,2016000,9939650000.0,10934900000.0,46,391914000.0,541556000.0,5288650.0,5288650.0,4979880000.0,4979880000.0
random_copy_27_13,1,1968000000,2208000,11060400000.0,8437190000.0,49,302536000.0,418344000.0,4150440.0,4150440.0,4989440000.0,4989440000.0
random_copy_27_13,1,1968000000,2352000,11528600000.0,8561030000.0,55,306972000.0,423901000.0,4292250.0,4292250.0,4989770000.0,4989770000.0
random_copy_27_13,1,2400000000,408000,1964740000.0,2477540000.0,52,88787300.0,122789000.0,1481090.0,1481090.0,4991490000.0,4991490000.0
random_copy_27_13,1,2400000000,600000,2943400000.0,3441940000.0,53,123350000.0,170497000.0,1844330.0,1844330.0,4980130000.0,4980130000.0
random_copy_27_13,1,2400000000,816000,3847740000.0,4266550000.0,48,152941000.0,211248000.0,2423260.0,2423260.0,4982910000.0,4982910000.0
random_copy_27_13,1,2400000000,1008000,4797010000.0,6009070000.0,57,215335000.0,297617000.0,3146280.0,3146280.0,4988410000.0,4988410000.0
random_copy_27_13,1,2400000000,1200000,5710310000.0,6789000000.0,55,243294000.0,335912000.0,4708080.0,4708080.0,4977350000.0,4977350000.0
random_copy_27_13,1,2400000000,1416000,6913540000.0,8094320000.0,54,290079000.0,400771000.0,6382090.0,6382090.0,4977010000.0,4977010000.0
random_copy_27_13,1,2400000000,1608000,8000250000.0,7706650000.0,51,276257000.0,381845000.0,4944920.0,4944920.0,4977970000.0,4977970000.0
random_copy_27_13,1,2400000000,1800000,9057580000.0,7497480000.0,56,268828000.0,374085000.0,4336420.0,4336420.0,4985250000.0,4985250000.0
random_copy_27_13,1,2400000000,2016000,9933650000.0,11253800000.0,53,403357000.0,558240000.0,7810160.0,7810160.0,4979030000.0,4979030000.0
random_copy_27_13,1,2400000000,2208000,11045700000.0,11812800000.0,52,423301000.0,585042000.0,7344530.0,7344520.0,4985040000.0,4985040000.0
random_copy_27_13,1,2400000000,2352000,11518900000.0,8486870000.0,51,304306000.0,421038000.0,6473860.0,6473860.0,4986450000.0,4986450000.0
random_copy_28_13,0,534000000,408000,1943010000.0,635814000.0,693,32611700.0,39256900.0,12023300.0,12023300.0,4976670000.0,4976670000.0
random_copy_28_13,0,534000000,600000,2929860000.0,912642000.0,552,46873100.0,56428500.0,15696100.0,15696100.0,4984480000.0,4984480000.0
random_copy_28_13,0,534000000,816000,3926790000.0,1125460000.0,806,57835200.0,69571900.0,19801500.0,19801500.0,4977220000.0,4977220000.0
random_copy_28_13,0,534000000,1008000,4884420000.0,1201970000.0,622,61553700.0,74328300.0,26443500.0,26443500.0,4982540000.0,4982540000.0
random_copy_28_13,0,534000000,1200000,6014580000.0,1406140000.0,744,72069500.0,86941900.0,28181400.0,28181400.0,4985020000.0,4985020000.0
random_copy_28_13,0,534000000,1416000,6902850000.0,1439300000.0,610,73956500.0,88948700.0,31973100.0,31973100.0,4976800000.0,4976800000.0
random_copy_28_13,0,534000000,1608000,7963120000.0,1763830000.0,728,90370900.0,108952000.0,30409000.0,30409000.0,4986780000.0,4986780000.0
random_copy_28_13,0,534000000,1800000,8873490000.0,1644330000.0,626,84285100.0,101553000.0,36251700.0,36251700.0,4975780000.0,4975780000.0
random_copy_28_13,0,1320000000,408000,1944500000.0,687910000.0,491,35382900.0,42485100.0,15558800.0,15558800.0,4982620000.0,4982620000.0
random_copy_28_13,0,1320000000,600000,2931480000.0,990662000.0,502,50931600.0,61186900.0,22000600.0,22000600.0,4987450000.0,4987450000.0
random_copy_28_13,0,1320000000,816000,3923870000.0,1263270000.0,1119,64953500.0,77998700.0,28063600.0,28063600.0,4977460000.0,4977460000.0
random_copy_28_13,0,1320000000,1008000,4878510000.0,1506110000.0,617,77381700.0,93068800.0,33123800.0,33123800.0,4973420000.0,4973420000.0
random_copy_28_13,0,1320000000,1200000,6000590000.0,1752210000.0,1142,89886100.0,108263000.0,38740700.0,38740700.0,4980800000.0,4980800000.0
random_copy_28_13,0,1320000000,1416000,6917990000.0,1941540000.0,676,99804100.0,119840000.0,42557700.0,42557700.0,4984180000.0,4984180000.0
random_copy_28_13,0,1320000000,1608000,7926080000.0,2131270000.0,557,109507000.0,131639000.0,46600100.0,46600100.0,4977560000.0,4977560000.0
random_copy_28_13,0,1320000000,1800000,8875690000.0,2287950000.0,1270,117216000.0,141364000.0,49883700.0,49883700.0,4975580000.0,4975580000.0
random_copy_28_13,0,1968000000,408000,1941310000.0,688230000.0,600,35391400.0,42505500.0,15489300.0,15489300.0,4975080000.0,4975080000.0
random_copy_28_13,0,1968000000,600000,2928760000.0,968348000.0,858,49786300.0,59788900.0,21740300.0,21740300.0,4984820000.0,4984820000.0
random_copy_28_13,0,1968000000,816000,3924290000.0,1307730000.0,640,67149000.0,80800200.0,21697900.0,21697900.0,4975560000.0,4975560000.0
random_copy_28_13,0,1968000000,1008000,4887630000.0,1448370000.0,536,74435700.0,89427200.0,32174800.0,32174800.0,4984640000.0,4984640000.0
random_copy_28_13,0,1968000000,1200000,5991130000.0,1672990000.0,613,85900800.0,103316000.0,36877600.0,36877500.0,4976870000.0,4976870000.0
random_copy_28_13,0,1968000000,1416000,6913480000.0,1832270000.0,1272,93883000.0,113171000.0,40615500.0,40615400.0,4984250000.0,4984250000.0
random_copy_28_13,0,1968000000,1608000,7931030000.0,2009010000.0,1277,103223000.0,124198000.0,44356900.0,44356900.0,4982590000.0,4982590000.0
random_copy_28_13,0,1968000000,1800000,8890700000.0,2151720000.0,590,110535000.0,132892000.0,47267500.0,47267500.0,4983740000.0,4983740000.0
random_copy_28_13,0,2400000000,408000,1941600000.0,685055000.0,554,35223400.0,42313800.0,15476800.0,15476800.0,4974920000.0,4974920000.0
random_copy_28_13,0,2400000000,600000,2922800000.0,984158000.0,573,50578700.0,60808500.0,22050500.0,22050500.0,4973090000.0,4973090000.0
random_copy_28_13,0,2400000000,816000,3923170000.0,1261250000.0,1066,64629800.0,77864200.0,28031700.0,28031700.0,4977600000.0,4977600000.0
random_copy_28_13,0,2400000000,1008000,4888230000.0,1495010000.0,576,76817400.0,92363200.0,33219300.0,33219200.0,4983820000.0,4983820000.0
random_copy_28_13,0,2400000000,1200000,5999680000.0,1752600000.0,567,90097900.0,108296000.0,38220900.0,38220900.0,4982440000.0,4982440000.0
random_copy_28_13,0,2400000000,1416000,6920520000.0,1929910000.0,624,98867600.0,119182000.0,42355600.0,42355600.0,4986630000.0,4986630000.0
random_copy_28_13,0,2400000000,1608000,7940570000.0,2090890000.0,651,107444000.0,129114000.0,46121300.0,46121300.0,4984940000.0,4984940000.0
random_copy_28_13,0,2400000000,1800000,8892770000.0,2507320000.0,1198,128864000.0,154831000.0,41203800.0,41203800.0,4978050000.0,4978050000.0
random_copy_28_13,1,534000000,408000,1960390000.0,1701990000.0,126,61046500.0,89974600.0,32253000.0,32253000.0,4984230000.0,4984230000.0
random_copy_28_13,1,534000000,600000,2942290000.0,1676800000.0,52,60177100.0,88571700.0,31613900.0,31613900.0,4978790000.0,4978790000.0
random_copy_28_13,1,534000000,816000,3845590000.0,2064970000.0,55,74094800.0,109155000.0,38579100.0,38579100.0,4985870000.0,4985870000.0
random_copy_28_13,1,534000000,1008000,4772930000.0,2288330000.0,55,82130500.0,120862000.0,42730500.0,42730500.0,4974060000.0,4974060000.0
random_copy_28_13,1,534000000,1200000,5703060000.0,2350980000.0,58,84358600.0,124346000.0,43634400.0,43634400.0,4984050000.0,4984050000.0
random_copy_28_13,1,534000000,1416000,6906460000.0,2768910000.0,70,99367400.0,146199000.0,41620800.0,41620800.0,4982380000.0,4982380000.0
random_copy_28_13,1,534000000,1608000,7986920000.0,2827250000.0,61,101456000.0,149308000.0,40810500.0,40810500.0,4983230000.0,4983230000.0
random_copy_28_13,1,534000000,1800000,9036300000.0,3016080000.0,65,108217000.0,159166000.0,43310300.0,43310300.0,4986230000.0,4986230000.0
random_copy_28_13,1,534000000,2016000,9926630000.0,3128200000.0,56,112253000.0,165054000.0,44977300.0,44977300.0,4987320000.0,4987320000.0
random_copy_28_13,1,534000000,2208000,11037100000.0,3153770000.0,59,113166000.0,166451000.0,46573500.0,46573500.0,4986910000.0,4986910000.0
random_copy_28_13,1,534000000,2352000,11477900000.0,3176030000.0,55,113983000.0,167392000.0,46562800.0,46562800.0,4976030000.0,4976030000.0
random_copy_28_13,1,1320000000,408000,1961900000.0,1617110000.0,56,57987400.0,85442800.0,30602000.0,30602000.0,4986080000.0,4986080000.0
random_copy_28_13,1,1320000000,600000,2944160000.0,1976580000.0,52,70890000.0,104467000.0,37160300.0,37160300.0,4985340000.0,4985340000.0
random_copy_28_13,1,1320000000,816000,3839820000.0,2869220000.0,56,102904000.0,151464000.0,41362300.0,41362200.0,4978210000.0,4978210000.0
random_copy_28_13,1,1320000000,1008000,4785610000.0,3378590000.0,56,121211000.0,178538000.0,48158900.0,48158900.0,4984250000.0,4984250000.0
random_copy_28_13,1,1320000000,1200000,5700450000.0,3298880000.0,59,118364000.0,174228000.0,61148100.0,61148100.0,4984080000.0,4984080000.0
random_copy_28_13,1,1320000000,1416000,6916750000.0,3818950000.0,56,137034000.0,203052000.0,54074200.0,54074200.0,4986280000.0,4986280000.0
random_copy_28_13,1,1320000000,1608000,7998800000.0,3910360000.0,52,140313000.0,207030000.0,55790600.0,55790600.0,4985380000.0,4985380000.0
random_copy_28_13,1,1320000000,1800000,9042060000.0,4614440000.0,146,165556000.0,243894000.0,64959100.0,64959100.0,4987060000.0,4987060000.0
random_copy_28_13,1,1320000000,2016000,9907090000.0,4737430000.0,124,169984000.0,250232000.0,66858000.0,66858000.0,4974090000.0,4974090000.0
random_copy_28_13,1,1320000000,2208000,11033800000.0,4894880000.0,59,175628000.0,258624000.0,70168400.0,70168400.0,4984660000.0,4984660000.0
random_copy_28_13,1,1320000000,2352000,11476700000.0,4818880000.0,70,172901000.0,254639000.0,69135000.0,69135000.0,4974970000.0,4974970000.0
random_copy_28_13,1,1968000000,408000,1960650000.0,1940030000.0,61,69555300.0,102622000.0,29606200.0,29606200.0,4985240000.0,4985240000.0
random_copy_28_13,1,1968000000,600000,2941180000.0,2562930000.0,133,91921800.0,135586000.0,37503900.0,37503800.0,4984880000.0,4984880000.0
random_copy_28_13,1,1968000000,816000,3842270000.0,2572920000.0,62,92289400.0,136073000.0,37459700.0,37459700.0,4981460000.0,4981460000.0
random_copy_28_13,1,1968000000,1008000,4776460000.0,3122450000.0,63,112027000.0,164961000.0,45071500.0,45071500.0,4974600000.0,4974600000.0
random_copy_28_13,1,1968000000,1200000,5712020000.0,3298150000.0,56,118347000.0,174423000.0,47268600.0,47268600.0,4985160000.0,4985160000.0
random_copy_28_13,1,1968000000,1416000,6919030000.0,3766190000.0,55,135140000.0,198983000.0,53806200.0,53806200.0,4987330000.0,4987330000.0
random_copy_28_13,1,1968000000,1608000,8000770000.0,4073920000.0,137,146190000.0,215236000.0,57835600.0,57835600.0,4986880000.0,4986880000.0
random_copy_28_13,1,1968000000,1800000,9043840000.0,4077140000.0,127,146309000.0,215206000.0,57988400.0,57988400.0,4987540000.0,4987540000.0
random_copy_28_13,1,1968000000,2016000,9905880000.0,4370030000.0,49,156773000.0,230964000.0,61526300.0,61526300.0,4974720000.0,4974720000.0
random_copy_28_13,1,1968000000,2208000,11031800000.0,4632710000.0,59,166238000.0,244627000.0,66808700.0,66808700.0,4985900000.0,4985900000.0
random_copy_28_13,1,1968000000,2352000,11485500000.0,4571570000.0,125,164034000.0,241344000.0,66154000.0,66154000.0,4978420000.0,4978420000.0
random_copy_28_13,1,2400000000,408000,1958130000.0,1511610000.0,65,54196400.0,79820000.0,22668600.0,22668600.0,4975280000.0,4975280000.0
random_copy_28_13,1,2400000000,600000,2944440000.0,2063750000.0,125,74006800.0,109146000.0,30840600.0,30840600.0,4985170000.0,4985170000.0
random_copy_28_13,1,2400000000,816000,3848760000.0,2574130000.0,56,92331300.0,136150000.0,37362300.0,37362300.0,4986650000.0,4986650000.0
random_copy_28_13,1,2400000000,1008000,4787890000.0,3217820000.0,53,115439000.0,169921000.0,46443700.0,46443700.0,4984620000.0,4984620000.0
random_copy_28_13,1,2400000000,1200000,5709190000.0,3713470000.0,66,133246000.0,196320000.0,54043900.0,54043900.0,4982260000.0,4982260000.0
random_copy_28_13,1,2400000000,1416000,6917420000.0,3846090000.0,136,137997000.0,203349000.0,55001200.0,55001100.0,4985810000.0,4985810000.0
random_copy_28_13,1,2400000000,1608000,8000520000.0,3921380000.0,131,140686000.0,207180000.0,55724200.0,55724200.0,4985880000.0,4985880000.0
random_copy_28_13,1,2400000000,1800000,9035940000.0,4443800000.0,57,159454000.0,235074000.0,62812900.0,62812900.0,4984700000.0,4984700000.0
random_copy_28_13,1,2400000000,2016000,9916220000.0,4220030000.0,56,151423000.0,223271000.0,78094900.0,78094900.0,4984120000.0,4984120000.0
random_copy_28_13,1,2400000000,2208000,11046500000.0,4810680000.0,51,172610000.0,254435000.0,68824300.0,68824300.0,4992030000.0,4992030000.0
random_copy_28_13,1,2400000000,2352000,11506400000.0,4884320000.0,133,175258000.0,258034000.0,70097800.0,70097800.0,4989400000.0,4989400000.0
random_copy_24_9,0,534000000,408000,1941970000.0,825128000.0,376,34290400.0,34968800.0,13007000.0,13007000.0,4969330000.0,4969330000.0
random_copy_24_9,0,534000000,600000,2931610000.0,1091190000.0,534,45351100.0,46236700.0,16960000.0,16960000.0,4984760000.0,4984760000.0
random_copy_24_9,0,534000000,816000,3928820000.0,1309360000.0,515,54428700.0,55479000.0,19998500.0,19998500.0,4980990000.0,4980990000.0
random_copy_24_9,0,534000000,1008000,4896520000.0,1491380000.0,461,61986900.0,63199500.0,22254500.0,22254500.0,4984950000.0,4984950000.0
random_copy_24_9,0,534000000,1200000,6012620000.0,1649170000.0,544,68554300.0,69875100.0,24514600.0,24514600.0,4982000000.0,4982000000.0
random_copy_24_9,0,534000000,1416000,6922250000.0,1763890000.0,534,73166100.0,74741800.0,26016900.0,26016900.0,4977520000.0,4977520000.0
random_copy_24_9,0,534000000,1608000,7954030000.0,1851310000.0,568,76959600.0,78445500.0,27476400.0,27476400.0,4977350000.0,4977350000.0
random_copy_24_9,0,534000000,1800000,8913690000.0,1921670000.0,651,79852000.0,81407900.0,28576900.0,28576900.0,4975700000.0,4975700000.0
random_copy_24_9,0,1320000000,408000,1945790000.0,947324000.0,497,39287200.0,40150400.0,14949600.0,14949600.0,4980790000.0,4980790000.0
random_copy_24_9,0,1320000000,600000,2932560000.0,1333580000.0,555,55417900.0,56518300.0,20173500.0,20173500.0,4985350000.0,4985350000.0
random_copy_24_9,0,1320000000,816000,3927530000.0,1665830000.0,569,69085600.0,70585900.0,24950900.0,24950900.0,4978560000.0,4978560000.0
random_copy_24_9,0,1320000000,1008000,4883310000.0,1952720000.0,555,81135600.0,82743900.0,28734900.0,28734900.0,4972360000.0,4972360000.0
random_copy_24_9,0,1320000000,1200000,6016830000.0,2226900000.0,1259,92546000.0,94362200.0,33195700.0,33195700.0,4985820000.0,4985820000.0
random_copy_24_9,0,1320000000,1416000,6917600000.0,2415740000.0,1332,100390000.0,102337000.0,36206200.0,36206200.0,4974360000.0,4974360000.0
random_copy_24_9,0,1320000000,1608000,7944310000.0,2643240000.0,631,109844000.0,111983000.0,38707600.0,38707600.0,4974380000.0,4974380000.0
random_copy_24_9,0,1320000000,1800000,8928580000.0,2863990000.0,585,119035000.0,121347000.0,40931300.0,40931300.0,4986450000.0,4986450000.0
random_copy_24_9,0,1968000000,408000,1942510000.0,929617000.0,511,38633700.0,39392500.0,14404200.0,14404200.0,4972150000.0,4972150000.0
random_copy_24_9,0,1968000000,600000,2927040000.0,1298160000.0,515,53946200.0,55009300.0,19588000.0,19588000.0,4976470000.0,4976470000.0
random_copy_24_9,0,1968000000,816000,3934080000.0,1621490000.0,550,67392300.0,68700300.0,24142300.0,24142300.0,4987870000.0,4987870000.0
random_copy_24_9,0,1968000000,1008000,4888000000.0,1885560000.0,586,78206100.0,79896200.0,27646900.0,27646900.0,4977680000.0,4977680000.0
random_copy_24_9,0,1968000000,1200000,6014760000.0,2157490000.0,515,89682900.0,91408600.0,31386600.0,31386600.0,4985160000.0,4985160000.0
random_copy_24_9,0,1968000000,1416000,6913970000.0,2337130000.0,732,97153200.0,99018800.0,33822700.0,33822700.0,4973630000.0,4973630000.0
random_copy_24_9,0,1968000000,1608000,7961750000.0,2543630000.0,523,105497000.0,107762000.0,36718400.0,36718400.0,4985650000.0,4985650000.0
random_copy_24_9,0,1968000000,1800000,8907850000.0,2117410000.0,633,88008200.0,89714400.0,46187900.0,46187800.0,4972890000.0,4972890000.0
random_copy_24_9,0,2400000000,408000,1945690000.0,949967000.0,528,39396300.0,40252200.0,14870500.0,14870500.0,4979870000.0,4979870000.0
random_copy_24_9,0,2400000000,600000,2926680000.0,1334590000.0,508,55464300.0,56559200.0,20019700.0,20019700.0,4974810000.0,4974810000.0
random_copy_24_9,0,2400000000,816000,3926680000.0,1681280000.0,473,69874900.0,71238300.0,24693100.0,24693100.0,4977840000.0,4977840000.0
