benchmark,cluster,ddrfreq,cpufreq,inst_retired,cpu_cycles,l1d_cache_refill,l2d_cache_rd,l2d_cache_refill,l3d_cache_rd,l3d_cache_refill,time_run,time_enabled
random_copy_28_6,1,2400000000,1608000,5094960000.0,7998460000.0,196796000.0,297624000.0,225541000.0,342832000.0,342145000.0,4980950000.0,4980950000.0
random_copy_28_6,1,2400000000,1800000,5288830000.0,9046510000.0,204332000.0,308870000.0,234799000.0,361384000.0,360691000.0,4984860000.0,4984860000.0
random_copy_28_6,1,2400000000,2016000,5575100000.0,9937240000.0,215385000.0,325669000.0,247021000.0,375018000.0,374254000.0,4986170000.0,4986170000.0
random_copy_28_6,1,2400000000,2208000,5822000000.0,11041600000.0,225002000.0,340109000.0,258348000.0,391658000.0,390869000.0,4986980000.0,4986980000.0
random_copy_28_6,1,2400000000,2352000,5927380000.0,11526700000.0,229379000.0,344445000.0,263695000.0,398044000.0,397257000.0,4987760000.0,4987760000.0
random_copy_15_7,0,534000000,408000,2099400000.0,1957350000.0,2706230.0,2724160.0,5646.0,5646.0,1029.0,4985470000.0,4985470000.0
random_copy_15_7,0,534000000,600000,3154890000.0,2941300000.0,3948520.0,3978130.0,3781.0,3781.0,193.0,4981240000.0,4981240000.0
random_copy_15_7,0,534000000,816000,4234190000.0,3946820000.0,4710150.0,4726760.0,4161.0,4161.0,131.0,4987390000.0,4987390000.0
random_copy_15_7,0,534000000,1008000,5267430000.0,4909210000.0,6074460.0,6134580.0,4161.0,4161.0,199.0,4982790000.0,4982790000.0
random_copy_15_7,0,534000000,1200000,6472460000.0,6033150000.0,7092530.0,7446530.0,6677.0,6677.0,542.0,4980440000.0,4980440000.0
random_copy_15_7,0,534000000,1416000,7472650000.0,6966080000.0,9170500.0,9263630.0,8521.0,8521.0,279.0,4985410000.0,4985410000.0
random_copy_15_7,0,534000000,1608000,8592090000.0,8008720000.0,10466200.0,10564800.0,5868.0,5866.0,537.0,4984080000.0,4984080000.0
random_copy_15_7,0,534000000,1800000,9678860000.0,9017490000.0,10644300.0,10746000.0,4555.0,4555.0,213.0,5001320000.0,5001320000.0
random_copy_15_7,0,1320000000,408000,2100730000.0,1958520000.0,3105910.0,3123560.0,3099.0,3099.0,216.0,4987050000.0,4987050000.0
random_copy_15_7,0,1320000000,600000,3152310000.0,2939630000.0,4299880.0,4332800.0,6699.0,6699.0,307.0,4978130000.0,4978130000.0
random_copy_15_7,0,1320000000,816000,4233940000.0,3945620000.0,4580120.0,4647740.0,3291.0,3291.0,157.0,4984860000.0,4984860000.0
random_copy_15_7,0,1320000000,1008000,5254840000.0,4897570000.0,5989330.0,6064270.0,2164.0,2164.0,177.0,4970170000.0,4970170000.0
random_copy_15_7,0,1320000000,1200000,6503700000.0,6061200000.0,7322520.0,7373870.0,3779.0,3779.0,210.0,5002850000.0,5002850000.0
random_copy_15_7,0,1320000000,1416000,7502410000.0,6989670000.0,5702800.0,5713900.0,2763.0,2762.0,96.0,5001000000.0,5001000000.0
random_copy_15_7,0,1320000000,1608000,8596600000.0,8012920000.0,10468100.0,10555000.0,4769.0,4769.0,484.0,4986880000.0,4986880000.0
random_copy_15_7,0,1320000000,1800000,9653990000.0,8999080000.0,11507800.0,11645000.0,4006.0,4006.0,228.0,4991000000.0,4991000000.0
random_copy_15_7,0,1968000000,408000,2096420000.0,1955650000.0,3077670.0,3184000.0,2111.0,2111.0,272.0,4978910000.0,4978910000.0
random_copy_15_7,0,1968000000,600000,3159330000.0,2945110000.0,4336920.0,4368370.0,4425.0,4424.0,268.0,4985590000.0,4985590000.0
random_copy_15_7,0,1968000000,816000,4234590000.0,3947610000.0,5260100.0,5310430.0,2941.0,2941.0,192.0,4987820000.0,4987820000.0
random_copy_15_7,0,1968000000,1008000,5253170000.0,4892660000.0,4937380.0,4964760.0,6337.0,6337.0,499.0,4966170000.0,4966170000.0
random_copy_15_7,0,1968000000,1200000,6486400000.0,6045240000.0,7326000.0,7413710.0,4148.0,4148.0,119.0,4990180000.0,4990180000.0
random_copy_15_7,0,1968000000,1416000,7501820000.0,6987270000.0,7681880.0,7734390.0,4629.0,4628.0,109.0,4999680000.0,4999680000.0
random_copy_15_7,0,1968000000,1608000,8601640000.0,8011840000.0,8312420.0,8753250.0,6784.0,6783.0,357.0,4985110000.0,4985110000.0
random_copy_15_7,0,1968000000,1800000,9653860000.0,8992200000.0,9559620.0,9621750.0,8887.0,8885.0,129.0,4986450000.0,4986450000.0
random_copy_15_7,0,2400000000,408000,2096480000.0,1955400000.0,3082130.0,3094240.0,4029.0,4029.0,190.0,4979240000.0,4979240000.0
random_copy_15_7,0,2400000000,600000,3166640000.0,2953220000.0,4275410.0,4403860.0,2542.0,2542.0,195.0,5000000000.0,5000000000.0
random_copy_15_7,0,2400000000,816000,4227950000.0,3942630000.0,5788960.0,5830000.0,6037.0,6037.0,269.0,4982040000.0,4982040000.0
random_copy_15_7,0,2400000000,1008000,5267930000.0,4911140000.0,6821070.0,6889110.0,2603.0,2603.0,235.0,4984430000.0,4984430000.0
random_copy_15_7,0,2400000000,1200000,6475390000.0,6037350000.0,8284180.0,8357410.0,4835.0,4835.0,332.0,4983830000.0,4983830000.0
random_copy_15_7,0,2400000000,1416000,7496020000.0,6987500000.0,9204290.0,9289930.0,3622.0,3622.0,120.0,4999910000.0,4999910000.0
random_copy_15_7,0,2400000000,1608000,8594850000.0,8011370000.0,10262200.0,10389600.0,4816.0,4816.0,570.0,4985320000.0,4985320000.0
random_copy_15_7,0,2400000000,1800000,9627260000.0,8973910000.0,11972200.0,12055300.0,7370.0,7370.0,266.0,4976640000.0,4976640000.0
random_copy_15_7,1,534000000,408000,3729270000.0,1965280000.0,1904490.0,1904610.0,48.0,828.0,579.0,4979200000.0,4979200000.0
random_copy_15_7,1,534000000,600000,6106310000.0,2954090000.0,3026490.0,3026600.0,56.0,816.0,566.0,4984860000.0,4984860000.0
random_copy_15_7,1,534000000,816000,8296920000.0,3858420000.0,6407850.0,6408380.0,46.0,687.0,519.0,4988500000.0,4988500000.0
random_copy_15_7,1,534000000,1008000,9175580000.0,4814350000.0,7296920.0,7296990.0,43.0,595.0,487.0,5001450000.0,5001450000.0
random_copy_15_7,1,534000000,1200000,11187900000.0,5733480000.0,5417360.0,5417890.0,88.0,992.0,830.0,4991220000.0,4991220000.0
random_copy_15_7,1,534000000,1416000,13287300000.0,6939310000.0,9872200.0,9872350.0,96.0,794.0,835.0,4986720000.0,4986720000.0
random_copy_15_7,1,534000000,1608000,17103900000.0,8019180000.0,13390300.0,13390900.0,114.0,885.0,930.0,4978350000.0,4978350000.0
random_copy_15_7,1,534000000,1800000,17247900000.0,9084990000.0,8245760.0,8245840.0,77.0,732.0,677.0,4982780000.0,4982780000.0
random_copy_15_7,1,534000000,2016000,18988500000.0,9981640000.0,9060730.0,9061240.0,550.0,2143.0,1603.0,4980680000.0,4980680000.0
random_copy_15_7,1,534000000,2208000,22084800000.0,11123600000.0,10513900.0,10514400.0,661.0,1878.0,1771.0,4997370000.0,4997370000.0
random_copy_15_7,1,534000000,2352000,25311300000.0,11574800000.0,19922600.0,19922700.0,87.0,942.0,978.0,4987890000.0,4987890000.0
random_copy_15_7,1,1320000000,408000,3869780000.0,1967290000.0,1979370.0,1979460.0,36.0,869.0,619.0,4984560000.0,4984560000.0
random_copy_15_7,1,1320000000,600000,5615550000.0,2956000000.0,2795570.0,2795680.0,29.0,764.0,559.0,4987780000.0,4987780000.0
random_copy_15_7,1,1320000000,816000,7564200000.0,3836260000.0,3704060.0,3704600.0,525.0,1597.0,1275.0,4958610000.0,4958610000.0
random_copy_15_7,1,1320000000,1008000,9100520000.0,4792660000.0,4421110.0,4421250.0,77.0,1033.0,696.0,4976510000.0,4976510000.0
random_copy_15_7,1,1320000000,1200000,12135500000.0,5732980000.0,5858090.0,5858800.0,94.0,1603.0,1006.0,4990340000.0,4990340000.0
random_copy_15_7,1,1320000000,1416000,13744400000.0,6960080000.0,10184900.0,10185000.0,76.0,996.0,572.0,5000950000.0,5000950000.0
random_copy_15_7,1,1320000000,1608000,15426000000.0,8034250000.0,7389420.0,7389910.0,84.0,1093.0,740.0,4986620000.0,4986620000.0
random_copy_15_7,1,1320000000,1800000,17567400000.0,9091860000.0,8393950.0,8394070.0,46.0,1239.0,841.0,4987260000.0,4987260000.0
random_copy_15_7,1,1320000000,2016000,19478300000.0,9995980000.0,15241700.0,15241800.0,33.0,832.0,560.0,4988580000.0,4988580000.0
random_copy_15_7,1,1320000000,2208000,22106700000.0,11095600000.0,10524800.0,10525400.0,117.0,1118.0,924.0,4986000000.0,4986000000.0
random_copy_15_7,1,1320000000,2352000,22601500000.0,11602000000.0,17776000.0,17776100.0,58.0,997.0,723.0,5000560000.0,5000560000.0
random_copy_15_7,1,1968000000,408000,3761880000.0,1973230000.0,1924760.0,1925300.0,43.0,665.0,477.0,4999640000.0,4999640000.0
random_copy_15_7,1,1968000000,600000,5820070000.0,2950720000.0,2897930.0,2898070.0,496.0,1886.0,1307.0,4979100000.0,4979100000.0
random_copy_15_7,1,1968000000,816000,7343890000.0,3857390000.0,3601560.0,3602090.0,57.0,921.0,610.0,4985380000.0,4985380000.0
random_copy_15_7,1,1968000000,1008000,9119100000.0,4802670000.0,4434670.0,4434780.0,56.0,695.0,600.0,4986880000.0,4986880000.0
random_copy_15_7,1,1968000000,1200000,11094200000.0,5746070000.0,5364620.0,5365180.0,130.0,778.0,649.0,5000530000.0,5000530000.0
random_copy_15_7,1,1968000000,1416000,14971300000.0,6940930000.0,7180250.0,7180420.0,59.0,962.0,578.0,4987590000.0,4987590000.0
random_copy_15_7,1,1968000000,1608000,15621000000.0,8055020000.0,7483530.0,7484080.0,138.0,951.0,730.0,4999380000.0,4999380000.0
random_copy_15_7,1,1968000000,1800000,17676600000.0,9092500000.0,11628100.0,11628200.0,74.0,785.0,635.0,4988180000.0,4988180000.0
random_copy_15_7,1,1968000000,2016000,19345300000.0,9978090000.0,15207200.0,15207300.0,53.0,718.0,517.0,4980790000.0,4980790000.0
random_copy_15_7,1,1968000000,2208000,21439000000.0,11092400000.0,16647400.0,16647900.0,175.0,1223.0,1036.0,4984790000.0,4984790000.0
random_copy_15_7,1,1968000000,2352000,22601400000.0,11543000000.0,10752900.0,10753000.0,110.0,1070.0,769.0,4975600000.0,4975600000.0
random_copy_15_7,1,2400000000,408000,3766700000.0,1957450000.0,3099370.0,3099490.0,53.0,799.0,562.0,4959210000.0,4959210000.0
random_copy_15_7,1,2400000000,600000,5726830000.0,2963660000.0,2849930.0,2850040.0,103.0,701.0,473.0,5000890000.0,5000890000.0
random_copy_15_7,1,2400000000,816000,7304020000.0,3845680000.0,3580020.0,3580120.0,512.0,1702.0,1137.0,4969120000.0,4969120000.0
random_copy_15_7,1,2400000000,1008000,9357860000.0,4815910000.0,7396640.0,7396740.0,95.0,766.0,603.0,5000380000.0,5000380000.0
random_copy_15_7,1,2400000000,1200000,10877600000.0,5733050000.0,8430140.0,8430220.0,50.0,656.0,529.0,4988600000.0,4988600000.0
random_copy_15_7,1,2400000000,1416000,13331600000.0,6961620000.0,6404330.0,6404420.0,37.0,653.0,531.0,5001710000.0,5001710000.0
random_copy_15_7,1,2400000000,1608000,15276500000.0,8048510000.0,7316290.0,7316400.0,533.0,1525.0,1040.0,4996130000.0,4996130000.0
random_copy_15_7,1,2400000000,1800000,18520800000.0,9097930000.0,8840650.0,8840730.0,127.0,1114.0,867.0,4992610000.0,4992610000.0
random_copy_15_7,1,2400000000,2016000,18982700000.0,9988270000.0,14979800.0,14979900.0,83.0,811.0,587.0,4985880000.0,4985880000.0
random_copy_15_7,1,2400000000,2208000,21582300000.0,11098500000.0,10273900.0,10274500.0,136.0,1083.0,825.0,4988290000.0,4988290000.0
random_copy_15_7,1,2400000000,2352000,21951900000.0,11566800000.0,13198200.0,13198300.0,85.0,1228.0,767.0,4987830000.0,4987830000.0
random_copy_27_15,0,534000000,408000,699497000.0,1946900000.0,38842800.0,52890200.0,47541400.0,47541400.0,8791040.0,4990510000.0,4990510000.0
random_copy_27_15,0,534000000,600000,1011020000.0,2928690000.0,56212900.0,76469900.0,68708600.0,68708600.0,12650100.0,4983970000.0,4983970000.0
random_copy_27_15,0,534000000,816000,1317840000.0,3921770000.0,73322400.0,99726300.0,89507600.0,89507600.0,16001800.0,4983450000.0,4983450000.0
random_copy_27_15,0,534000000,1008000,1580690000.0,4889310000.0,87872500.0,119543000.0,107379000.0,107379000.0,19186700.0,4985010000.0,4985010000.0
random_copy_27_15,0,534000000,1200000,1866730000.0,5993830000.0,103826000.0,141233000.0,126863000.0,126863000.0,22397000.0,4982690000.0,4982690000.0
random_copy_27_15,0,534000000,1416000,2079410000.0,6913320000.0,115760000.0,157497000.0,141280000.0,141280000.0,24789200.0,4983260000.0,4983260000.0
random_copy_27_15,0,534000000,1608000,2306040000.0,7929780000.0,128382000.0,174625000.0,156599000.0,156599000.0,27354600.0,4986020000.0,4986020000.0
random_copy_27_15,0,534000000,1800000,2496720000.0,8872950000.0,138933000.0,189054000.0,169618000.0,169618000.0,29596500.0,4983050000.0,4983050000.0
random_copy_27_15,0,1320000000,408000,740161000.0,1946260000.0,41212900.0,56082200.0,50287400.0,50287400.0,9209450.0,4984480000.0,4984480000.0
random_copy_27_15,0,1320000000,600000,1075420000.0,2931180000.0,59792000.0,81354100.0,73077000.0,73077000.0,13442200.0,4986450000.0,4986450000.0
random_copy_27_15,0,1320000000,816000,1415940000.0,3923080000.0,78761600.0,107194000.0,96231200.0,96231200.0,17118300.0,4979260000.0,4979260000.0
random_copy_27_15,0,1320000000,1008000,1723200000.0,4889040000.0,95808600.0,130330000.0,117076000.0,117076000.0,20863000.0,4984210000.0,4984210000.0
random_copy_27_15,0,1320000000,1200000,2068580000.0,6007670000.0,114718000.0,156162000.0,140661000.0,140661000.0,24582300.0,4985610000.0,4985610000.0
random_copy_27_15,0,1320000000,1416000,2335830000.0,6921160000.0,129909000.0,176732000.0,158714000.0,158714000.0,27681000.0,4984030000.0,4984030000.0
random_copy_27_15,0,1320000000,1608000,2640310000.0,7940830000.0,146962000.0,199948000.0,179410000.0,179410000.0,31275300.0,4985780000.0,4985780000.0
random_copy_27_15,0,1320000000,1800000,2882420000.0,8879290000.0,159864000.0,217587000.0,195774000.0,195774000.0,34241600.0,4974960000.0,4974960000.0
random_copy_27_15,0,1968000000,408000,718179000.0,1944820000.0,39976900.0,54387600.0,48808300.0,48808300.0,9131610.0,4983390000.0,4983390000.0
random_copy_27_15,0,1968000000,600000,1057990000.0,2928530000.0,58826700.0,80038200.0,71885900.0,71885900.0,13256200.0,4982920000.0,4982920000.0
random_copy_27_15,0,1968000000,816000,1385590000.0,3927620000.0,77041000.0,104794000.0,94128600.0,94128500.0,17115700.0,4986110000.0,4986110000.0
random_copy_27_15,0,1968000000,1008000,1701400000.0,4879230000.0,94606300.0,128700000.0,115710000.0,115710000.0,20493000.0,4975160000.0,4975160000.0
random_copy_27_15,0,1968000000,1200000,2037780000.0,5993380000.0,113142000.0,153977000.0,138481000.0,138481000.0,24398600.0,4974770000.0,4974770000.0
random_copy_27_15,0,1968000000,1416000,2299770000.0,6918890000.0,127960000.0,174057000.0,156382000.0,156382000.0,27516800.0,4983820000.0,4983820000.0
random_copy_27_15,0,1968000000,1608000,2688800000.0,7956210000.0,149617000.0,203433000.0,182641000.0,182641000.0,24825600.0,4983160000.0,4983160000.0
random_copy_27_15,0,1968000000,1800000,2844750000.0,8871270000.0,158194000.0,215135000.0,193241000.0,193241000.0,33436500.0,4974380000.0,4974380000.0
random_copy_27_15,0,2400000000,408000,726007000.0,1942220000.0,40403700.0,55006900.0,49332500.0,49332500.0,9190210.0,4975230000.0,4975230000.0
random_copy_27_15,0,2400000000,600000,1074200000.0,2925510000.0,59787800.0,81389800.0,73025900.0,73025900.0,13279100.0,4976400000.0,4976400000.0
random_copy_27_15,0,2400000000,816000,1411930000.0,3918130000.0,78568000.0,106958000.0,95967200.0,95967200.0,17165400.0,4972860000.0,4972860000.0
random_copy_27_15,0,2400000000,1008000,1722250000.0,4882040000.0,95727200.0,130262000.0,117131000.0,117131000.0,20711000.0,4975430000.0,4975430000.0
random_copy_27_15,0,2400000000,1200000,2122770000.0,6005660000.0,118121000.0,160771000.0,144230000.0,144230000.0,19339200.0,4977610000.0,4977610000.0
random_copy_27_15,0,2400000000,1416000,2343210000.0,6925050000.0,130399000.0,177479000.0,159312000.0,159312000.0,27507400.0,4985130000.0,4985130000.0
random_copy_27_15,0,2400000000,1608000,2638480000.0,7928090000.0,146924000.0,199930000.0,179330000.0,179330000.0,30711800.0,4977280000.0,4977280000.0
random_copy_27_15,0,2400000000,1800000,2916030000.0,8902000000.0,162159000.0,220622000.0,198128000.0,198128000.0,34191000.0,4985470000.0,4985470000.0
random_copy_27_15,1,534000000,408000,2039050000.0,1960830000.0,74353600.0,156445000.0,116115000.0,116144000.0,16048300.0,4985890000.0,4985890000.0
random_copy_27_15,1,534000000,600000,1938110000.0,2939830000.0,70699200.0,148629000.0,110571000.0,110600000.0,18243600.0,4975530000.0,4975530000.0
random_copy_27_15,1,534000000,816000,2648180000.0,3832510000.0,96605400.0,203079000.0,150866000.0,150908000.0,24451700.0,4976070000.0,4976070000.0
random_copy_27_15,1,534000000,1008000,3101450000.0,4768690000.0,113159000.0,237856000.0,176465000.0,176510000.0,28444500.0,4981600000.0,4981600000.0
random_copy_27_15,1,534000000,1200000,3521250000.0,5695090000.0,128452000.0,270033000.0,200354000.0,200414000.0,31981100.0,4985850000.0,4985850000.0
random_copy_27_15,1,534000000,1416000,3876700000.0,6897200000.0,141447000.0,297292000.0,220476000.0,220562000.0,35430300.0,4983890000.0,4983890000.0
random_copy_27_15,1,534000000,1608000,4177410000.0,7977970000.0,152396000.0,320327000.0,237560000.0,237639000.0,37980200.0,4986280000.0,4986280000.0
random_copy_27_15,1,534000000,1800000,4434480000.0,9021550000.0,161778000.0,340046000.0,251835000.0,252062000.0,40017900.0,4984750000.0,4984750000.0
random_copy_27_15,1,534000000,2016000,4726410000.0,9932090000.0,172460000.0,362475000.0,268996000.0,269150000.0,43086400.0,4984740000.0,4984740000.0
random_copy_27_15,1,534000000,2208000,4929650000.0,11035800000.0,179859000.0,378057000.0,280012000.0,280580000.0,44735300.0,4983250000.0,4983250000.0
random_copy_27_15,1,534000000,2352000,4948690000.0,11518600000.0,180552000.0,379526000.0,281415000.0,282072000.0,45425700.0,4984450000.0,4984450000.0
random_copy_27_15,1,1320000000,408000,1847180000.0,1961320000.0,67372300.0,141682000.0,105113000.0,105147000.0,17240200.0,4982170000.0,4982170000.0
random_copy_27_15,1,1320000000,600000,2528320000.0,2945030000.0,92210200.0,193955000.0,144104000.0,144144000.0,23623200.0,4987630000.0,4987630000.0
random_copy_27_15,1,1320000000,816000,2938240000.0,3849090000.0,107186000.0,225319000.0,167618000.0,167660000.0,21880100.0,4986490000.0,4986490000.0
random_copy_27_15,1,1320000000,1008000,4682200000.0,4780710000.0,170765000.0,359196000.0,266647000.0,266725000.0,42414100.0,4983900000.0,4983900000.0
random_copy_27_15,1,1320000000,1200000,3776120000.0,5710900000.0,137755000.0,289561000.0,215171000.0,215225000.0,34670000.0,4986290000.0,4986290000.0
random_copy_27_15,1,1320000000,1416000,4675410000.0,6912940000.0,170579000.0,358537000.0,266394000.0,266469000.0,42777200.0,4985130000.0,4985130000.0
random_copy_27_15,1,1320000000,1608000,5773890000.0,8003540000.0,210618000.0,442897000.0,328341000.0,328537000.0,51913300.0,4989810000.0,4989810000.0
random_copy_27_15,1,1320000000,1800000,5500150000.0,9051680000.0,200697000.0,421795000.0,313358000.0,313439000.0,39268200.0,4983850000.0,4983850000.0
random_copy_27_15,1,1320000000,2016000,5765320000.0,9942870000.0,210316000.0,442069000.0,328599000.0,328681000.0,51891100.0,4986510000.0,4986510000.0
random_copy_27_15,1,1320000000,2208000,6978990000.0,11048600000.0,254639000.0,535197000.0,397671000.0,397781000.0,50769000.0,4980830000.0,4980830000.0
random_copy_27_15,1,1320000000,2352000,6932040000.0,11506700000.0,252885000.0,531546000.0,394412000.0,394518000.0,50050200.0,4977820000.0,4977820000.0
random_copy_27_15,1,1968000000,408000,2099470000.0,1962610000.0,76555100.0,161063000.0,119627000.0,119660000.0,19944000.0,4986900000.0,4986900000.0
random_copy_27_15,1,1968000000,600000,2089100000.0,2942560000.0,76221300.0,160228000.0,118980000.0,119011000.0,16905400.0,4980610000.0,4980610000.0
random_copy_27_15,1,1968000000,816000,3732340000.0,3829430000.0,136104000.0,286346000.0,212639000.0,212693000.0,34530600.0,4971990000.0,4971990000.0
